order_id,coffee_type,milk_type,cost,time,server_name
1992,Latte,Oat,4.99,2024-11-21T23:07:30.103185Z,Alice
1993,Latte,Almond,4.3,2024-11-22T07:13:12.103185Z,Alice
1994,Latte,Oat,4.75,2024-11-21T21:05:55.103185Z,Alice
1995,Cortado,Almond,4.85,2024-11-21T23:12:37.103185Z,Bob
1996,Americano,Oat,4.65,2024-11-22T18:45:19.103185Z,Alice
1997,Americano,Oat,4.68,2024-11-22T17:10:25.103185Z,Bob
1998,Latte,Oat,2.57,2024-11-21T21:09:47.103185Z,Charlie
1999,Cortado,Regular,3.74,2024-11-22T04:38:54.103185Z,Alice
2000,Americano,Regular,4.55,2024-11-22T03:27:31.103185Z,Dana
2001,Americano,Almond,2.52,2024-11-22T08:14:02.103185Z,Bob
2002,Americano,Oat,3.97,2024-11-22T18:38:38.103185Z,Charlie
2003,Cortado,Regular,4.04,2024-11-22T05:02:12.103185Z,Dana
2004,Cortado,Oat,3.94,2024-11-22T00:34:41.103185Z,Bob
2005,Cortado,Regular,3.41,2024-11-22T03:49:12.103185Z,Bob
2006,Cortado,Regular,3.75,2024-11-22T00:26:59.103185Z,Bob
2007,Americano,Oat,3.91,2024-11-22T07:50:55.103185Z,Alice
2008,Americano,Almond,3.08,2024-11-22T16:16:12.103185Z,Alice
2009,Americano,Oat,3.46,2024-11-22T05:36:56.103185Z,Charlie
2010,Americano,Regular,3.32,2024-11-21T23:40:04.103185Z,Charlie
2011,Cortado,Oat,2.62,2024-11-22T04:05:41.103185Z,Alice
2012,Latte,Almond,4.5,2024-11-22T17:15:31.103185Z,Charlie
2013,Cortado,Almond,4.13,2024-11-22T05:39:23.103185Z,Dana
2014,Latte,Regular,4.93,2024-11-22T05:39:14.103185Z,Charlie
2015,Cortado,Regular,2.86,2024-11-22T05:02:40.103185Z,Charlie
2016,Cortado,Oat,4.04,2024-11-22T04:17:38.103185Z,Charlie
2017,Cortado,Regular,4.29,2024-11-22T10:56:01.103185Z,Bob
2018,Americano,Regular,4.43,2024-11-22T09:32:42.103185Z,Bob
2019,Americano,Oat,4.24,2024-11-21T22:55:10.103185Z,Alice
2020,Latte,Regular,3.81,2024-11-21T19:12:10.103185Z,Dana
2021,Latte,Oat,2.72,2024-11-22T09:48:10.103185Z,Bob
2022,Americano,Oat,4.86,2024-11-22T16:37:55.103185Z,Alice
2023,Americano,Oat,4.68,2024-11-22T04:52:07.103185Z,Bob
2024,Cortado,Oat,4.56,2024-11-22T07:03:22.103185Z,Alice
2025,Americano,Oat,2.53,2024-11-22T07:49:22.103185Z,Bob
2026,Americano,Oat,4.39,2024-11-22T02:00:25.103185Z,Bob
2027,Cortado,Regular,2.76,2024-11-21T22:18:33.103185Z,Bob
2028,Cortado,Almond,4.45,2024-11-22T03:33:47.103185Z,Dana
2029,Latte,Almond,2.56,2024-11-22T06:45:59.103185Z,Bob
2030,Americano,Regular,3.55,2024-11-21T22:56:36.103185Z,Bob
2031,Latte,Regular,3.58,2024-11-22T05:01:40.103185Z,Dana
2032,Cortado,Almond,2.93,2024-11-23T12:42:52.103185Z,Dana
2033,Americano,Oat,3.67,2024-11-22T20:21:04.103185Z,Dana
2034,Americano,Almond,2.73,2024-11-23T15:14:21.103185Z,Alice
2035,Americano,Oat,4.55,2024-11-23T03:19:05.103185Z,Charlie
2036,Americano,Oat,4.69,2024-11-23T00:24:29.103185Z,Bob
2037,Americano,Almond,4.39,2024-11-22T19:38:59.103185Z,Bob
2038,Americano,Oat,4.4,2024-11-23T18:58:50.103185Z,Bob
2039,Cortado,Regular,4.84,2024-11-23T10:37:18.103185Z,Dana
2040,Americano,Oat,4.03,2024-11-23T07:52:10.103185Z,Bob
2041,Americano,Oat,3.46,2024-11-23T05:25:18.103185Z,Alice
2042,Latte,Oat,4.77,2024-11-23T13:04:54.103185Z,Alice
2043,Latte,Regular,3.63,2024-11-23T03:44:52.103185Z,Dana
2044,Cortado,Almond,3.32,2024-11-22T19:55:45.103185Z,Charlie
2045,Americano,Regular,3.15,2024-11-23T17:49:02.103185Z,Dana
2046,Cortado,Almond,4.13,2024-11-22T22:08:31.103185Z,Dana
2047,Americano,Almond,4.45,2024-11-23T18:51:55.103185Z,Dana
2048,Cortado,Almond,3.51,2024-11-23T18:48:55.103185Z,Dana
2049,Cortado,Regular,4.51,2024-11-23T04:59:43.103185Z,Alice
2050,Americano,Oat,4.29,2024-11-22T21:32:09.103185Z,Dana
2051,Americano,Almond,4.81,2024-11-23T00:19:50.103185Z,Alice
2052,Latte,Regular,3.82,2024-11-22T19:23:54.103185Z,Alice
2053,Latte,Regular,3.73,2024-11-23T18:05:44.103185Z,Charlie
2054,Cortado,Oat,4.41,2024-11-22T22:44:52.103185Z,Dana
2055,Cortado,Oat,2.68,2024-11-22T23:07:53.103185Z,Alice
2056,Latte,Almond,2.68,2024-11-23T08:02:15.103185Z,Bob
2057,Americano,Almond,4.74,2024-11-23T17:36:10.103185Z,Dana
2058,Cortado,Oat,4.39,2024-11-23T09:29:14.103185Z,Charlie
2059,Latte,Oat,3.99,2024-11-23T13:20:15.103185Z,Charlie
2060,Latte,Oat,4.81,2024-11-22T20:20:23.103185Z,Charlie
2061,Cortado,Regular,4.13,2024-11-23T10:50:15.103185Z,Charlie
2062,Americano,Oat,3.17,2024-11-23T14:34:13.103185Z,Dana
2063,Americano,Almond,4.43,2024-11-23T01:14:27.103185Z,Alice
2064,Americano,Oat,4.56,2024-11-23T11:33:25.103185Z,Alice
2065,Americano,Oat,3.77,2024-11-23T17:32:42.103185Z,Charlie
2066,Cortado,Regular,3.03,2024-11-23T00:30:53.103185Z,Alice
2067,Latte,Regular,4.62,2024-11-23T15:05:27.103185Z,Dana
2068,Cortado,Regular,2.87,2024-11-23T01:19:46.103185Z,Alice
2069,Latte,Almond,4.18,2024-11-22T20:47:07.103185Z,Charlie
2070,Americano,Regular,4.26,2024-11-23T01:01:38.103185Z,Charlie
2071,Americano,Almond,3.96,2024-11-23T08:53:28.103185Z,Dana
2072,Latte,Almond,3.81,2024-11-23T06:39:25.103185Z,Bob
2073,Cortado,Oat,3.76,2024-11-22T20:34:09.103185Z,Alice
2074,Latte,Almond,4.39,2024-11-23T04:41:09.103185Z,Charlie
2075,Americano,Regular,3.69,2024-11-23T15:07:27.103185Z,Dana
2076,Cortado,Almond,3.99,2024-11-23T04:00:10.103185Z,Charlie
2077,Americano,Oat,3.47,2024-11-23T15:43:10.103185Z,Bob
2078,Cortado,Regular,4.92,2024-11-23T17:52:54.103185Z,Bob
2079,Cortado,Regular,3.31,2024-11-23T03:11:27.103185Z,Bob
2080,Cortado,Almond,3.81,2024-11-23T11:10:54.103185Z,Dana
2081,Latte,Almond,4.23,2024-11-22T19:13:55.103185Z,Bob
2082,Latte,Regular,4.36,2024-11-22T23:03:24.103185Z,Charlie
2083,Latte,Regular,4.14,2024-11-23T09:34:47.103185Z,Charlie
2084,Americano,Regular,4.14,2024-11-22T20:12:54.103185Z,Charlie
2085,Cortado,Regular,4.95,2024-11-23T03:38:08.103185Z,Charlie
2086,Cortado,Regular,4.92,2024-11-23T03:35:38.103185Z,Charlie
2087,Americano,Regular,3.01,2024-11-23T12:40:39.103185Z,Bob
2088,Americano,Regular,4.15,2024-11-23T21:25:46.103185Z,Alice
2089,Latte,Oat,4.13,2024-11-24T01:26:56.103185Z,Bob
2090,Latte,Almond,3.38,2024-11-24T15:40:32.103185Z,Alice
2091,Americano,Almond,4.4,2024-11-24T10:20:33.103185Z,Charlie
2092,Americano,Oat,3.55,2024-11-24T02:56:32.103185Z,Charlie
2093,Americano,Oat,2.8,2024-11-24T03:23:50.103185Z,Dana
2094,Americano,Oat,2.91,2024-11-23T20:28:34.103185Z,Bob
2095,Americano,Regular,2.86,2024-11-24T16:12:13.103185Z,Alice
2096,Latte,Regular,3.4,2024-11-24T08:23:58.103185Z,Dana
2097,Latte,Oat,2.6,2024-11-24T17:28:36.103185Z,Charlie
2098,Cortado,Regular,3.09,2024-11-24T18:12:14.103185Z,Charlie
2099,Americano,Oat,2.87,2024-11-24T01:11:59.103185Z,Dana
2100,Cortado,Almond,4.81,2024-11-24T07:47:05.103185Z,Dana
2101,Cortado,Regular,4.56,2024-11-24T14:49:46.103185Z,Charlie
2102,Latte,Almond,2.98,2024-11-23T21:09:51.103185Z,Alice
2103,Americano,Oat,3.58,2024-11-24T18:17:01.103185Z,Alice
2104,Cortado,Almond,2.87,2024-11-23T19:28:40.103185Z,Dana
2105,Americano,Almond,2.9,2024-11-24T15:52:05.103185Z,Bob
2106,Latte,Oat,3.84,2024-11-24T16:10:48.103185Z,Charlie
2107,Cortado,Almond,3.48,2024-11-24T02:47:37.103185Z,Charlie
2108,Latte,Oat,4.18,2024-11-24T07:21:24.103185Z,Charlie
2109,Latte,Almond,3.24,2024-11-23T20:23:22.103185Z,Dana
2110,Latte,Oat,5.0,2024-11-23T19:45:40.103185Z,Alice
2111,Cortado,Regular,4.65,2024-11-24T04:00:33.103185Z,Dana
2112,Latte,Regular,3.18,2024-11-24T09:07:36.103185Z,Charlie
2113,Americano,Regular,2.84,2024-11-24T09:50:04.103185Z,Alice
2114,Cortado,Oat,3.58,2024-11-23T19:57:08.103185Z,Bob
2115,Americano,Oat,4.45,2024-11-24T12:24:44.103185Z,Bob
2116,Cortado,Regular,3.96,2024-11-24T09:56:21.103185Z,Charlie
2117,Americano,Regular,2.74,2024-11-24T07:18:37.103185Z,Charlie
2118,Latte,Almond,3.45,2024-11-24T06:17:41.103185Z,Dana
2119,Americano,Almond,2.81,2024-11-24T01:09:45.103185Z,Charlie
2120,Latte,Oat,3.4,2024-11-24T05:40:07.103185Z,Bob
2121,Latte,Oat,3.61,2024-11-24T12:21:17.103185Z,Dana
2122,Americano,Almond,3.15,2024-11-24T18:19:56.103185Z,Charlie
2123,Cortado,Oat,2.86,2024-11-24T14:04:27.103185Z,Bob
2124,Cortado,Oat,4.7,2024-11-24T08:14:14.103185Z,Charlie
2125,Latte,Almond,4.37,2024-11-23T21:59:15.103185Z,Dana
2126,Cortado,Regular,2.72,2024-11-24T15:31:22.103185Z,Alice
2127,Cortado,Almond,2.79,2024-11-24T11:30:44.103185Z,Dana
2128,Americano,Regular,3.66,2024-11-23T23:53:03.103185Z,Charlie
2129,Cortado,Regular,2.98,2024-11-24T09:11:18.103185Z,Dana
2130,Americano,Almond,2.92,2024-11-23T23:00:32.103185Z,Dana
2131,Cortado,Oat,2.64,2024-11-24T16:10:19.103185Z,Dana
2132,Cortado,Regular,3.41,2024-11-24T15:57:31.103185Z,Bob
2133,Cortado,Almond,4.29,2024-11-23T21:04:52.103185Z,Dana
2134,Latte,Almond,4.39,2024-11-24T13:11:26.103185Z,Dana
2135,Cortado,Regular,3.63,2024-11-23T19:31:33.103185Z,Dana
2136,Latte,Oat,3.15,2024-11-24T08:45:42.103185Z,Charlie
2137,Latte,Regular,4.98,2024-11-24T10:35:52.103185Z,Bob
2138,Americano,Regular,4.63,2024-11-23T20:02:10.103185Z,Bob
2139,Latte,Oat,4.11,2024-11-23T23:36:12.103185Z,Dana
2140,Latte,Almond,3.93,2024-11-25T06:45:10.103185Z,Dana
2141,Latte,Regular,4.64,2024-11-25T18:05:59.103185Z,Alice
2142,Cortado,Regular,3.86,2024-11-25T15:18:11.103185Z,Dana
2143,Americano,Oat,2.55,2024-11-25T03:38:38.103185Z,Alice
2144,Cortado,Oat,2.67,2024-11-24T23:46:16.103185Z,Bob
2145,Latte,Almond,4.47,2024-11-25T18:27:41.103185Z,Charlie
2146,Cortado,Regular,3.46,2024-11-25T06:02:13.103185Z,Alice
2147,Americano,Regular,4.49,2024-11-24T20:36:47.103185Z,Bob
2148,Americano,Regular,4.82,2024-11-25T05:35:54.103185Z,Alice
2149,Americano,Oat,3.29,2024-11-25T08:34:42.103185Z,Charlie
2150,Latte,Regular,3.55,2024-11-25T17:26:23.103185Z,Alice
2151,Americano,Almond,4.31,2024-11-25T00:06:05.103185Z,Bob
2152,Americano,Regular,4.47,2024-11-25T03:10:29.103185Z,Charlie
2153,Americano,Regular,3.3,2024-11-24T23:27:55.103185Z,Dana
2154,Americano,Almond,2.83,2024-11-25T16:51:31.103185Z,Dana
2155,Americano,Oat,3.16,2024-11-25T04:16:11.103185Z,Charlie
2156,Cortado,Oat,2.86,2024-11-24T23:12:32.103185Z,Alice
2157,Americano,Almond,4.36,2024-11-25T15:11:08.103185Z,Dana
2158,Americano,Regular,2.69,2024-11-25T04:29:39.103185Z,Alice
2159,Cortado,Oat,2.72,2024-11-25T15:29:59.103185Z,Dana
2160,Latte,Regular,4.2,2024-11-25T01:26:40.103185Z,Bob
2161,Americano,Regular,3.12,2024-11-25T18:46:09.103185Z,Charlie
2162,Cortado,Regular,3.74,2024-11-25T01:12:04.103185Z,Alice
2163,Americano,Regular,2.69,2024-11-25T00:59:16.103185Z,Alice
2164,Americano,Regular,3.54,2024-11-24T23:57:38.103185Z,Alice
2165,Cortado,Oat,3.32,2024-11-25T11:04:09.103185Z,Charlie
2166,Latte,Oat,4.76,2024-11-24T19:32:38.103185Z,Charlie
2167,Americano,Regular,4.41,2024-11-24T22:22:39.103185Z,Alice
2168,Latte,Regular,3.03,2024-11-24T22:25:02.103185Z,Bob
2169,Latte,Almond,3.0,2024-11-24T19:12:33.103185Z,Dana
2170,Cortado,Oat,4.75,2024-11-25T08:15:40.103185Z,Bob
2171,Latte,Almond,3.76,2024-11-25T08:10:30.103185Z,Charlie
2172,Latte,Oat,4.91,2024-11-25T09:44:23.103185Z,Bob
2173,Americano,Almond,3.15,2024-11-24T21:01:31.103185Z,Alice
2174,Latte,Regular,3.15,2024-11-25T01:39:02.103185Z,Dana
2175,Cortado,Regular,4.75,2024-11-24T21:10:37.103185Z,Charlie
2176,Latte,Oat,4.86,2024-11-24T19:16:24.103185Z,Bob
2177,Cortado,Regular,4.4,2024-11-25T06:30:39.103185Z,Dana
2178,Latte,Oat,2.97,2024-11-25T06:18:02.103185Z,Dana
2179,Latte,Oat,2.61,2024-11-24T19:56:00.103185Z,Dana
2180,Cortado,Regular,3.37,2024-11-25T11:07:39.103185Z,Dana
2181,Americano,Almond,3.68,2024-11-25T16:19:06.103185Z,Dana
2182,Cortado,Oat,3.75,2024-11-25T14:15:28.103185Z,Dana
2183,Cortado,Almond,4.78,2024-11-25T03:49:11.103185Z,Dana
2184,Americano,Regular,4.95,2024-11-25T03:47:37.103185Z,Alice
2185,Latte,Regular,4.32,2024-11-24T23:14:06.103185Z,Alice
2186,Americano,Almond,4.1,2024-11-25T08:15:33.103185Z,Bob
2187,Latte,Almond,4.2,2024-11-25T14:21:41.103185Z,Bob
2188,Latte,Oat,4.34,2024-11-24T22:20:06.103185Z,Bob
2189,Cortado,Oat,3.58,2024-11-24T22:40:51.103185Z,Alice
2190,Latte,Oat,2.63,2024-11-25T18:03:58.103185Z,Alice
2191,Cortado,Almond,4.87,2024-11-25T00:18:04.103185Z,Bob
2192,Latte,Oat,4.97,2024-11-25T04:58:49.103185Z,Alice
2193,Latte,Almond,3.83,2024-11-25T08:39:08.103185Z,Bob
2194,Latte,Almond,3.81,2024-11-25T16:33:51.103185Z,Dana
2195,Cortado,Almond,4.07,2024-11-24T22:48:50.103185Z,Charlie
2196,Americano,Regular,3.55,2024-11-25T12:52:23.103185Z,Charlie
2197,Americano,Almond,3.2,2024-11-24T23:32:03.103185Z,Dana
2198,Americano,Oat,3.89,2024-11-26T09:34:52.103185Z,Bob
2199,Americano,Oat,3.62,2024-11-26T05:33:09.103185Z,Charlie
2200,Cortado,Oat,4.87,2024-11-26T07:38:29.103185Z,Dana
2201,Americano,Regular,2.54,2024-11-26T12:20:47.103185Z,Bob
2202,Cortado,Regular,4.05,2024-11-26T00:06:04.103185Z,Alice
2203,Americano,Oat,4.36,2024-11-25T21:53:08.103185Z,Alice
2204,Americano,Almond,3.24,2024-11-26T16:19:07.103185Z,Alice
2205,Americano,Oat,4.0,2024-11-25T20:47:29.103185Z,Alice
2206,Americano,Almond,4.54,2024-11-26T00:39:45.103185Z,Alice
2207,Latte,Almond,4.67,2024-11-26T17:11:18.103185Z,Bob
2208,Americano,Regular,3.08,2024-11-25T21:07:25.103185Z,Alice
2209,Latte,Almond,4.09,2024-11-26T15:08:28.103185Z,Alice
2210,Americano,Regular,2.78,2024-11-26T15:01:53.103185Z,Bob
2211,Americano,Regular,4.97,2024-11-25T22:20:13.103185Z,Bob
2212,Americano,Almond,2.72,2024-11-26T06:57:48.103185Z,Charlie
2213,Americano,Oat,4.8,2024-11-26T14:09:33.103185Z,Bob
2214,Americano,Regular,4.42,2024-11-25T21:19:31.103185Z,Dana
2215,Cortado,Almond,3.14,2024-11-25T21:22:13.103185Z,Charlie
2216,Americano,Almond,3.24,2024-11-25T21:36:24.103185Z,Bob
2217,Cortado,Oat,3.95,2024-11-26T06:15:50.103185Z,Alice
2218,Americano,Almond,4.48,2024-11-26T08:38:34.103185Z,Alice
2219,Cortado,Almond,2.97,2024-11-26T11:56:40.103185Z,Alice
2220,Americano,Regular,3.88,2024-11-26T16:24:42.103185Z,Bob
2221,Latte,Oat,2.85,2024-11-26T09:09:37.103185Z,Charlie
2222,Cortado,Oat,2.68,2024-11-26T03:00:25.103185Z,Dana
2223,Americano,Regular,3.12,2024-11-26T13:13:44.103185Z,Bob
2224,Cortado,Almond,4.42,2024-11-26T01:00:39.103185Z,Dana
2225,Latte,Almond,3.89,2024-11-25T19:12:35.103185Z,Charlie
2226,Latte,Regular,3.11,2024-11-26T07:02:39.103185Z,Bob
2227,Latte,Oat,2.56,2024-11-26T04:03:54.103185Z,Alice
2228,Cortado,Almond,2.69,2024-11-26T15:43:15.103185Z,Dana
2229,Cortado,Regular,3.27,2024-11-26T12:00:18.103185Z,Alice
2230,Cortado,Regular,4.29,2024-11-26T14:56:10.103185Z,Alice
2231,Americano,Almond,4.37,2024-11-25T20:45:29.103185Z,Charlie
2232,Latte,Oat,4.78,2024-11-26T12:41:48.103185Z,Charlie
2233,Cortado,Regular,2.73,2024-11-26T17:23:24.103185Z,Bob
2234,Latte,Regular,3.83,2024-11-26T01:36:40.103185Z,Bob
2235,Latte,Regular,4.4,2024-11-26T00:06:10.103185Z,Bob
2236,Latte,Almond,3.12,2024-11-26T10:12:32.103185Z,Dana
2237,Americano,Regular,3.43,2024-11-26T06:04:38.103185Z,Charlie
2238,Cortado,Regular,3.71,2024-11-26T18:30:20.103185Z,Dana
2239,Latte,Oat,3.67,2024-11-25T22:40:29.103185Z,Charlie
2240,Americano,Regular,2.57,2024-11-26T08:57:41.103185Z,Bob
2241,Americano,Oat,2.65,2024-11-26T07:35:44.103185Z,Charlie
2242,Cortado,Almond,2.51,2024-11-26T05:29:16.103185Z,Charlie
2243,Americano,Oat,2.95,2024-11-26T18:48:12.103185Z,Dana
2244,Latte,Regular,3.86,2024-11-25T23:57:32.103185Z,Dana
2245,Latte,Almond,3.13,2024-11-26T12:23:00.103185Z,Dana
2246,Latte,Regular,3.96,2024-11-26T01:17:17.103185Z,Bob
2247,Cortado,Regular,4.1,2024-11-26T01:09:50.103185Z,Charlie
2248,Americano,Regular,3.49,2024-11-26T13:19:58.103185Z,Dana
2249,Latte,Almond,3.14,2024-11-26T11:33:18.103185Z,Bob
2250,Cortado,Regular,2.86,2024-11-25T20:44:35.103185Z,Bob
2251,Latte,Regular,4.94,2024-11-26T09:57:31.103185Z,Dana
2252,Americano,Almond,2.65,2024-11-26T15:44:38.103185Z,Charlie
2253,Latte,Almond,3.13,2024-11-26T07:56:53.103185Z,Dana
2254,Latte,Oat,3.8,2024-11-26T09:24:18.103185Z,Dana
2255,Cortado,Oat,3.54,2024-11-26T05:11:07.103185Z,Dana
2256,Latte,Almond,3.34,2024-11-27T12:48:58.103185Z,Charlie
2257,Latte,Oat,3.35,2024-11-27T05:00:51.103185Z,Dana
2258,Americano,Regular,4.36,2024-11-27T17:15:05.103185Z,Bob
2259,Latte,Almond,4.56,2024-11-27T16:20:14.103185Z,Alice
2260,Latte,Oat,2.79,2024-11-27T12:33:52.103185Z,Charlie
2261,Latte,Oat,2.92,2024-11-26T21:19:09.103185Z,Charlie
2262,Latte,Regular,4.12,2024-11-27T00:42:44.103185Z,Bob
2263,Cortado,Regular,4.95,2024-11-27T16:52:00.103185Z,Bob
2264,Cortado,Almond,3.46,2024-11-27T14:17:48.103185Z,Bob
2265,Cortado,Regular,3.79,2024-11-27T06:45:05.103185Z,Charlie
2266,Cortado,Almond,3.26,2024-11-27T03:37:24.103185Z,Alice
2267,Cortado,Almond,3.97,2024-11-27T18:53:42.103185Z,Charlie
2268,Americano,Almond,3.85,2024-11-26T20:03:08.103185Z,Alice
2269,Cortado,Oat,3.9,2024-11-26T23:28:13.103185Z,Dana
2270,Cortado,Almond,2.95,2024-11-27T02:42:56.103185Z,Charlie
2271,Americano,Oat,2.94,2024-11-27T16:06:47.103185Z,Bob
2272,Americano,Oat,3.34,2024-11-27T11:29:38.103185Z,Bob
2273,Americano,Almond,3.56,2024-11-27T13:42:21.103185Z,Alice
2274,Cortado,Regular,2.54,2024-11-27T10:31:11.103185Z,Charlie
2275,Americano,Regular,4.37,2024-11-27T16:35:00.103185Z,Dana
2276,Latte,Almond,2.81,2024-11-27T01:40:12.103185Z,Alice
2277,Americano,Oat,3.16,2024-11-27T13:39:09.103185Z,Dana
2278,Latte,Almond,3.49,2024-11-27T13:10:01.103185Z,Charlie
2279,Americano,Oat,4.43,2024-11-27T01:56:52.103185Z,Alice
2280,Cortado,Regular,4.71,2024-11-27T03:24:44.103185Z,Charlie
2281,Cortado,Oat,4.01,2024-11-27T17:29:38.103185Z,Charlie
2282,Latte,Regular,2.77,2024-11-27T01:39:01.103185Z,Bob
2283,Cortado,Oat,2.98,2024-11-27T02:08:06.103185Z,Alice
2284,Americano,Almond,3.19,2024-11-26T22:26:28.103185Z,Alice
2285,Cortado,Oat,4.81,2024-11-26T22:36:57.103185Z,Charlie
2286,Cortado,Regular,3.29,2024-11-27T08:35:17.103185Z,Charlie
2287,Americano,Regular,4.84,2024-11-26T20:58:03.103185Z,Bob
2288,Cortado,Oat,2.89,2024-11-27T18:54:41.103185Z,Alice
2289,Cortado,Almond,4.96,2024-11-27T12:37:19.103185Z,Charlie
2290,Cortado,Almond,3.02,2024-11-26T20:34:07.103185Z,Dana
2291,Americano,Oat,4.78,2024-11-27T03:54:09.103185Z,Charlie
2292,Latte,Oat,4.13,2024-11-27T01:22:15.103185Z,Charlie
2293,Cortado,Almond,3.77,2024-11-27T04:23:40.103185Z,Bob
2294,Americano,Regular,3.85,2024-11-27T00:18:48.103185Z,Dana
2295,Latte,Regular,3.16,2024-11-27T19:02:34.103185Z,Alice
2296,Cortado,Almond,3.33,2024-11-27T05:56:58.103185Z,Dana
2297,Cortado,Almond,2.95,2024-11-27T16:36:47.103185Z,Bob
2298,Americano,Almond,3.16,2024-11-26T21:24:06.103185Z,Charlie
2299,Cortado,Regular,2.97,2024-11-27T14:19:39.103185Z,Alice
2300,Americano,Oat,4.88,2024-11-26T22:27:21.103185Z,Dana
2301,Cortado,Oat,4.34,2024-11-27T17:05:35.103185Z,Charlie
2302,Latte,Almond,4.61,2024-11-27T16:15:42.103185Z,Bob
2303,Americano,Almond,4.87,2024-11-27T07:59:07.103185Z,Dana
2304,Latte,Regular,3.98,2024-11-27T16:05:00.103185Z,Alice
2305,Cortado,Regular,4.39,2024-11-26T22:16:01.103185Z,Charlie
2306,Cortado,Oat,3.09,2024-11-26T20:36:57.103185Z,Dana
2307,Americano,Almond,4.0,2024-11-26T23:37:06.103185Z,Alice
2308,Americano,Almond,3.68,2024-11-26T20:05:50.103185Z,Charlie
2309,Americano,Regular,3.28,2024-11-27T18:46:46.103185Z,Alice
2310,Cortado,Almond,4.75,2024-11-27T01:35:32.103185Z,Charlie
2311,Latte,Regular,4.69,2024-11-26T23:54:51.103185Z,Bob
2312,Latte,Almond,3.46,2024-11-28T12:27:07.103185Z,Dana
2313,Americano,Regular,2.83,2024-11-28T06:59:11.103185Z,Alice
2314,Americano,Almond,4.87,2024-11-28T11:57:03.103185Z,Charlie
2315,Americano,Oat,3.69,2024-11-28T04:57:09.103185Z,Charlie
2316,Americano,Regular,4.25,2024-11-28T08:59:50.103185Z,Alice
2317,Americano,Almond,3.75,2024-11-28T03:19:11.103185Z,Bob
2318,Cortado,Oat,2.7,2024-11-28T05:25:37.103185Z,Alice
2319,Latte,Regular,3.31,2024-11-28T02:48:39.103185Z,Bob
2320,Americano,Almond,4.47,2024-11-27T22:06:36.103185Z,Bob
2321,Americano,Oat,3.98,2024-11-27T22:57:21.103185Z,Charlie
2322,Cortado,Almond,4.9,2024-11-28T01:28:05.103185Z,Alice
2323,Cortado,Oat,5.0,2024-11-28T07:36:43.103185Z,Bob
2324,Latte,Regular,3.18,2024-11-27T23:40:34.103185Z,Dana
2325,Cortado,Oat,3.8,2024-11-28T05:45:58.103185Z,Alice
2326,Cortado,Regular,3.83,2024-11-28T14:23:10.103185Z,Dana
2327,Americano,Almond,4.26,2024-11-27T22:19:32.103185Z,Bob
2328,Americano,Regular,2.98,2024-11-28T07:03:57.103185Z,Charlie
2329,Latte,Oat,4.09,2024-11-28T18:54:20.103185Z,Dana
2330,Cortado,Almond,3.98,2024-11-28T08:10:16.103185Z,Charlie
2331,Americano,Almond,3.35,2024-11-27T21:49:26.103185Z,Bob
2332,Cortado,Oat,2.96,2024-11-28T18:54:36.103185Z,Bob
2333,Americano,Almond,4.76,2024-11-28T03:44:57.103185Z,Charlie
2334,Cortado,Almond,3.81,2024-11-28T01:40:39.103185Z,Alice
2335,Cortado,Regular,2.85,2024-11-28T07:30:36.103185Z,Bob
2336,Americano,Regular,4.71,2024-11-27T22:22:15.103185Z,Charlie
2337,Americano,Regular,4.2,2024-11-28T06:32:09.103185Z,Bob
2338,Americano,Almond,3.58,2024-11-28T18:17:20.103185Z,Charlie
2339,Latte,Almond,3.04,2024-11-28T13:59:47.103185Z,Alice
2340,Americano,Regular,2.99,2024-11-28T11:24:22.103185Z,Bob
2341,Cortado,Almond,3.26,2024-11-28T16:09:16.103185Z,Bob
2342,Americano,Oat,3.67,2024-11-28T10:00:01.103185Z,Bob
2343,Latte,Almond,3.38,2024-11-28T08:27:06.103185Z,Bob
2344,Cortado,Oat,2.62,2024-11-28T15:49:41.103185Z,Dana
2345,Americano,Oat,3.2,2024-11-28T16:05:04.103185Z,Dana
2346,Cortado,Regular,3.48,2024-11-28T00:22:59.103185Z,Charlie
2347,Cortado,Almond,4.81,2024-11-27T22:37:39.103185Z,Bob
2348,Latte,Almond,4.35,2024-11-27T20:47:57.103185Z,Dana
2349,Cortado,Regular,4.28,2024-11-27T22:47:00.103185Z,Alice
2350,Latte,Almond,2.79,2024-11-28T02:44:02.103185Z,Alice
2351,Latte,Regular,4.26,2024-11-28T10:09:05.103185Z,Dana
2352,Americano,Regular,4.32,2024-11-28T03:03:58.103185Z,Charlie
2353,Cortado,Oat,3.43,2024-11-28T17:25:29.103185Z,Alice
2354,Cortado,Regular,4.91,2024-11-28T11:48:05.103185Z,Dana
2355,Americano,Oat,4.32,2024-11-27T23:06:58.103185Z,Charlie
2356,Latte,Regular,2.62,2024-11-28T07:12:56.103185Z,Charlie
2357,Americano,Oat,3.31,2024-11-28T17:26:18.103185Z,Alice
2358,Americano,Regular,3.04,2024-11-28T03:23:31.103185Z,Bob
2359,Cortado,Oat,4.99,2024-11-28T01:20:16.103185Z,Alice
2360,Cortado,Regular,4.84,2024-11-27T19:45:04.103185Z,Dana
2361,Cortado,Oat,4.69,2024-11-28T16:23:49.103185Z,Alice
2362,Cortado,Almond,4.73,2024-11-28T13:27:32.103185Z,Alice
